job_number,job_type,job_description,occ_init,occ_prop,occ_category,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_complete,units_incomplete,co_earliest_effectivedate,co_latest_effectivedate,co_latest_certtype,co_latest_units,status,status_date,status_a,status_d,status_p,status_q,status_r,status_x,address_house,address_street,address,bin,bbl,boro,geo_address_house,geo_address_street,geo_address,geo_bin,geo_bbl,geo_boro,geo_cd,geo_ntacode2010,geo_censusblock2010,geo_csd,geo_council,x_dcpedited,x_mixeduse,x_inactive,x_geomsource,x_reason,latitude,longitude,geom
220034558,Alteration,TO CONVERT MUSEUM INTO THREE RESIDENTIAL UNITS AND OBTAIN SUPERSEDING AND CHAN GING CERTIFICATE OF OCCUPANCY #53559,Assembly: Other,Residential: Multi-Family,Residential,8,8,641393,641393,137,140,3,3,0,2015-03-06,2015-09-15,T- TCO,140,Complete,05/01/2015 12:00:00 AM,10/28/2009,10/28/2009,12/22/2009,2010-02-19,05/03/2010,,5961,PALISADE AVE,5961 PALISADE AVE,2098565,2059330230,Bronx,5961,PALISADE AVENUE,5961 PALISADE AVENUE,2098565,2059330230,2,208,BX22,309,10,11,,,false,Lat/Long geosupport,,40.910849,-73.909509,0101000020E6100000BB9A3C65357A52C0124C35B396744440
420111836,Alteration,LEGALIZE EATING AND DRINKING ESTABLISHMENT. NO WORK TO BE DONE.,Commercial,Assembly: Other,Other,1,1,1034,1034,1,,,,,2011-11-23,2011-11-23,C- CO,0,Complete,11/23/2011 12:00:00 AM,12/04/2009,12/09/2009,02/26/2010,2010-03-05,03/08/2010,11/23/2011,145-20,14TH AVENUE,145-20 14TH AVENUE,4104535,4046220019,Queens,145-20,14 AVENUE,145-20 14 AVENUE,4104535,4046220019,4,407,QN49,1039,25,19,,,false,Lat/Long geosupport,,40.786768,-73.821595,0101000020E6100000A8E33103957452C009C556D0B4644440
120234040,Alteration,INTERIOR RENOVATION OF EXISTING COMMUNITY FACILITY (HOUSE OF WORSHIP).  ONE STORY VERTICAL ENLARGEMENT TO PROVIDE FOR ONE APARTMENT ACCESSORY TO HOUSE OF WORSHIP.  PLUMBING AND CONSTRUCTION WORK AS PER PLANS.,Assembly: Other,Assembly: Other,Other,2,3,2584,3612,0,1,1,0,,,,,,Permit issued,05/08/2012 12:00:00 AM,12/29/2009,12/29/2009,11/26/2010,2010-12-22,03/07/2011,,369,AUDUBON AVENUE,369 AUDUBON AVENUE,1063706,1021550072,Manhattan,369,AUDUBON AVENUE,369 AUDUBON AVENUE,1063706,1021550072,1,112,MN35,269,06,10,,,false,Lat/Long geosupport,,40.850127,-73.931030,0101000020E61000001366DAFE957B52C02A3927F6D06C4440
120243959,Alteration,"TO OBTAIN AMENDED C OF O TO CHANGE USE OF RETAIL SPACES AT CELLAR,001 & MEZZ. FROM U.G. #6.INSTALL 2HR. FIRE RATED EGRESS CORRIDOR WALL IN CELLAR. THIS APPLICATION IS FILED IN CONJUNCTION WITH # 120132588.",Assembly: Other,Eating & Drinking,Other,12,12,151856,151856,,,,,,,,,,Permit issued,03/26/2010 12:00:00 AM,01/19/2010,01/20/2010,02/05/2010,2010-03-26,03/26/2010,,15,W 21 STREET,15 W 21 STREET,1015531,1008230029,Manhattan,15,WEST   21 STREET,15 WEST 21 STREET,1015531,1008230029,1,105,MN13,58,02,03,,,false,Lat/Long geosupport,,40.741041,-73.991429,0101000020E610000095D39E92737F52C061FF756EDA5E4440
420136757,Alteration,REDUCE OCCUPANT LOAD IN MAIN FLOOR OF CHURCH TO 297. NO WORK TO BE DONE. OBTAIN AMENDED CO,Assembly: Other,Eating & Drinking,Other,1,1,11960,11960,,,,,,2010-05-19,2010-08-24,C- CO,0,Complete,08/24/2010 12:00:00 AM,02/02/2010,02/02/2010,03/11/2010,2010-04-14,04/14/2010,08/24/2010,120-02,MARSDEN ST,120-02 MARSDEN ST,4268381,4123850041,Queens,120-02,MARSDEN STREET,120-02 MARSDEN STREET,4268381,4123850041,4,412,QN76,284,28,27,,,false,Lat/Long geosupport,,40.682226,-73.776005,0101000020E61000001422E010AA7152C08E3D7B2E53574440
420141750,Alteration,APPLICATION FILED TO CONVERT COMMERCIAL FACILITY TO HOUSE OF WORSHIP,Assembly: Other,Assembly: Other,Other,1,1,5589,5589,,,,,,2012-04-06,2012-04-12,C- CO,0,Complete,04/12/2012 12:00:00 AM,02/18/2010,02/18/2010,03/18/2010,2010-04-15,04/23/2010,04/12/2012,109-20,SUTPHIN BLVD.,109-20 SUTPHIN BLVD.,4258337,4119490324,Queens,109-20,SUTPHIN BOULEVARD,109-20 SUTPHIN BOULEVARD,4258337,4119490324,4,412,QN01,196,28,28,,,false,Lat/Long geosupport,,40.690792,-73.797818,0101000020E6100000408A3A730F7352C0522B4CDF6B584440
420146407,Alteration,NO WORK,Assembly: Other,Eating & Drinking,Other,4,4,13635,13635,,,,,,2011-10-25,2011-10-25,T- TCO,0,Complete,03/23/2011 12:00:00 AM,03/04/2010,03/04/2010,08/31/2010,2010-10-27,10/27/2010,,31-27,STEINWAY STREET,31-27 STEINWAY STREET,4011114,4006780030,Queens,31-27,STEINWAY STREET,31-27 STEINWAY STREET,4011114,4006780030,4,401,QN70,155,30,22,,,false,Lat/Long geosupport,,40.760418,-73.917474,0101000020E61000008A3BDEE4B77A52C016A5846055614440
120288036,Alteration,APPLICATION FILED TO UPDATE BSA APPROVAL ISSUED FOR EXISTING PHYSICAL CULTURE ESTABLISHMENT. NO WORK TO BE PERFORMED,Assembly: Other,Assembly: Other,Other,4,4,24975,24975,0,0,0,0,0,2011-11-28,2011-11-28,C- CO,0,Complete,11/28/2011 12:00:00 AM,03/09/2010,03/10/2010,10/08/2010,2010-11-04,11/04/2010,11/28/2011,97,GREENWICH AVE,97 GREENWICH AVE,1011017,1006150029,Manhattan,97,GREENWICH AVENUE,97 GREENWICH AVENUE,1011017,1006150029,1,102,MN23,77,02,03,,,false,Lat/Long geosupport,,40.737496,-74.002039,0101000020E610000042942F68218052C02577D844665E4440
420189165,Alteration,"INTERIOR RENOVATION FOR EXISTING CHURCH ON CELLAR AND 1ST FLOOR, CHANGE UNOCCUPIED TO OFFICE AND CLASSROOM ON EXISTING 2ND FLOOR.OBTAIN NEW C OF O.",Assembly: Other,Assembly: Other,Other,2,2,14498,15490,,,,,,,,,,In progress (last plan disapproved),12/20/2010 12:00:00 AM,05/17/2010,05/17/2010,,,,,263-10,UNION TURNPIKE,263-10 UNION TURNPIKE,4177291,4086800076,Queens,263-10,UNION TURNPIKE,263-10 UNION TURNPIKE,4177291,4086800076,4,413,QN44,157901,26,23,,,true,Lat/Long geosupport,,40.748285,-73.708899,0101000020E6100000B24AE9995E6D52C02F8B89CDC75F4440
220064668,Alteration,CONVERT ONE(1) FAMILY DWELLING INTO A HOUSE OF WORSHIP.,Residential,Assembly: Other,Residential,2,2,1289,2181,1,,,,,,,,,Permit issued,07/09/2018 12:00:00 AM,05/27/2010,05/27/2010,08/10/2011,2013-06-04,11/06/2013,,3840,SETON AVENUE,3840 SETON AVENUE,2066219,2049390080,Bronx,3840,SETON AVENUE,3840 SETON AVENUE,2066219,2049390080,2,212,BX03,484,11,12,,,false,Lat/Long geosupport,,40.887784,-73.835700,0101000020E61000001A51DA1B7C7552C0BFF4F6E7A2714440
420193392,Alteration,APPLICATION FILED FOR CHURCH AND OBTAIN NEW CERTIFICATE OF OCCUPANCY. NO CHANGE IN BULK.,Residential,Assembly: Other,Residential,2,2,1534,1534,1,,,,,,,,,In progress (last plan disapproved),06/08/2010 12:00:00 AM,05/27/2010,05/27/2010,,,,,148-42,236 STREET,148-42 236 STREET,4291605,4137350036,Queens,148-42,236 STREET,148-42 236 STREET,4291605,4137350036,4,413,QN03,694,29,31,,,true,Lat/Long geosupport,,40.653750,-73.747377,0101000020E610000016325706D56F52C048E17A14AE534440
120383334,Alteration,CHANGING USE AT FIRST FLOOR WING B FROM THE COMMUNITY ROOM AND EATING AND DRINKING PLACES TO SCHOOL AND CAFETERIA USE AND PERFORMING ASSOCIATED WITH IT INTERIOR RENOVATION. CHANGING ACCESS DOORS TO EGRESS. CHANGING ONE SWING DOOR TO SLIDING DOOR.,Assembly: Other,Educational,Other,1,1,8100,8100,,,,,,2012-07-27,2012-07-27,C- CO,0,Complete,07/27/2012 12:00:00 AM,06/15/2010,06/15/2010,06/16/2010,2010-06-22,07/28/2010,07/27/2012,15,WATERSIDE PLAZA,15 WATERSIDE PLAZA,1083707,1009910060,Manhattan,15,WATERSIDE PLAZA,15 WATERSIDE PLAZA,1083707,1009910060,1,106,MN20,62,02,04,,,false,Lat/Long geosupport,,40.737424,-73.973261,0101000020E6100000395E81E8497E52C08BA4DDE8635E4440
120392422,Alteration,APPLICATION FILED FOR INSTALLATION OF GRAB BARS IN HANDICAP SHOWERS AND TO SHO W INCREASE IN NUMBER OF PERSONS IN EXISTING GYMNASIUM FORM 100 TO 273 AS PER P LANS FILED HEREWITH. FILING FOR CHANGES ON THE GYMNASIUM LEVEL-2ND SUB CELLAR ONLY. NO CHANGE TO ANY OTHER FLOORS.,Residential,Assembly: Other,Residential,14,14,6077,6077,227,227,0,0,0,2011-05-13,2014-06-11,T- TCO,227,Complete,12/06/2010 12:00:00 AM,06/28/2010,07/08/2010,09/13/2010,2010-12-06,12/06/2010,,50,HAVEN AVENUE,50 HAVEN AVENUE,1063401,1021390030,Manhattan,50,HAVEN AVENUE,50 HAVEN AVENUE,1063423,1021390210,1,112,MN36,255,06,10,,,false,Lat/Long geosupport,,40.843368,-73.943293,0101000020E6100000ED629AE95E7C52C0183F8D7BF36B4440
420236293,Alteration,MINOR PARTITION WORK ON EXISTING EATING & DRINKING ESTABLISHMENT WITHIN EXISTING BUILDING TO ENLARGE EXISTING STORE TO THE ADJACENT VACANT STORE. AMEND THE EXISTING C/O #402559094F,Assembly: Other,Eating & Drinking,Other,1,1,4907,4907,,,,,,2013-04-26,2013-09-19,C- CO,0,Complete,09/19/2013 12:00:00 AM,08/16/2010,08/17/2010,10/18/2010,2010-11-16,11/16/2010,09/19/2013,129-21,MERRICK BLVD,129-21 MERRICK BLVD,4270006,4124900001,Queens,129-21,MERRICK BOULEVARD,129-21 MERRICK BOULEVARD,4270006,4124900001,4,412,QN08,366,28,27,,,false,Lat/Long geosupport,,40.680922,-73.763390,0101000020E6100000FB05BB61DB7052C03F90BC7328574440
420244159,Alteration,"THIS IS A NO WORK APPLICATION ONLY. PROPOSE TO CHANGE METES AND BOUNDS FOR EXISTING LOT 2 IN BLOCK 6176 IN CONJUNCTION WITH TAX LOT SUBDIVISION APP. #420 044080. PROPOSE TO REAPPORTION EXISTING TAX LOT 2, A PORTION OF WHICH WILL BE ADDED TO EXISITNG TAX LOT 61, THIS WILL CREATE TWO NEW TAX LOTS ASSIGNED TENTA TIVE TAX LOT #'S 1 AND 60, AS PER RP 602 SUBMITTED HEREWITH.",Public,Assembly: Other,Other,2,2,2433,2433,,,,,,,,,,Permit issued,03/02/2012 12:00:00 AM,08/24/2010,08/24/2010,03/02/2011,2012-03-02,03/02/2012,,36-01,BELL BOULEVARD,36-01 BELL BOULEVARD,4136561,4061760002,Queens,36-01,BELL BOULEVARD,36-01 BELL BOULEVARD,4136561,4061760001,4,411,QN46,1123,26,19,,,false,Lat/Long geosupport,,40.767721,-73.772530,0101000020E6100000734BAB21717152C0E9B985AE44624440
320215708,Alteration,"HORIZONTAL ENLARGEMENT AT CELLAR, BASEMENT AND FIRST FLOORS. PARTITION WORK THROUGHOUT.",Assembly: Other,Assembly: Other,Other,2,2,2678,7696,1,1,0,0,,,,,,Withdrawn,10/07/2010 12:00:00 AM,09/16/2010,09/16/2010,,,,,1782,EAST 28TH,1782 EAST 28TH,3183538,3068100040,Brooklyn,1782,EAST   28 STREET,1782 EAST 28 STREET,3183538,3068100040,3,315,BK44,548,22,48,,,true,Lat/Long geosupport,,40.607649,-73.945513,0101000020E6100000583CF548837C52C03B394371C74D4440
420256270,New Building,SEE SECTION 24,Empty Lot,Assembly: Other,Other,0,2,0,21433,0,0,0,0,0,2016-10-07,2017-06-27,C- CO,0,Complete,06/27/2017 12:00:00 AM,09/27/2010,09/27/2010,06/06/2014,2014-06-17,12/10/2014,06/27/2017,145-15,33RD AVENUE,145-15 33RD AVENUE,4541527,4047890078,Queens,145-15,33 AVENUE,145-15 33 AVENUE,4541527,4047890081,4,407,QN51,1159,25,20,,,false,Lat/Long geosupport,,40.768764,-73.822542,0101000020E610000088653387A47452C0CB2BD7DB66624440
320227483,Alteration,CHANGE OF USE FROM EXISTING COMMUNITY FACILITY USE TO INCREASE EDUCATIONAL USE ON FIRST FLOOR.  ALTERATION OF INTERIOR PARTITIONS TO ACCOMODATE FOR THE INCREASE OF EDUCATIONAL_USE ON FIRST FLOOR.,Assembly: Other,Educational,Other,1,1,7819,7819,,,,,,,,,,Permit issued,01/24/2014 12:00:00 AM,10/13/2010,10/13/2010,03/08/2011,2014-01-24,,,6012,FARRAGUT ROAD,6012 FARRAGUT ROAD,3223428,3079820049,Brooklyn,6012,FARRAGUT ROAD,6012 FARRAGUT ROAD,3223428,3079820049,3,318,BK50,950,18,46,,,false,Lat/Long geosupport,,40.637535,-73.918477,0101000020E61000003448C153C87A52C0168733BF9A514440
420283730,Alteration,"CONVERT EXISTING SINGLE FAMILY DWELLINGS INTO COMMUNITY FACILITY. COMBINING TAX LOTS 137,138,143,144,149. VERTICAL & HORIZONTAL ENLARGEMENTS AS PER PLAN.",Residential,Assembly: Other,Residential,1,2,4531,24151,1,2,1,0,,,,,,In progress (last plan disapproved),12/01/2010 12:00:00 AM,11/05/2010,11/05/2010,,,,,226-20,FRANCIS LEWIS BOULEVARD,226-20 FRANCIS LEWIS BOULEVARD,4276481,4128250149,Queens,226-20,FRANCIS LEWIS BOULEVARD,226-20 FRANCIS LEWIS BOULEVARD,4276481,4128250149,4,413,QN33,612,29,27,,,true,Lat/Long geosupport,,40.686482,-73.737637,0101000020E610000074D4D171356F52C076A565A4DE574440
420287870,Alteration,"CONSOLIDATE BUILDINGS AT THE PREMISES - 131-23,25,27,29,31,33,35 31 AVE AND 30-66, 68 WHITESTONE EXPWY.- INTO ONE BUILDING SCOPE TO INCLUDE ALTERATION WOR K AND ENLARGMENT FOR A PROPOSED PHYSICAL CULTURE ESTABLISHMENT AND TO OBTAIN A SPECIAL PERMIT FROM THE BOARD OF STANDARDS AND APPEALS.  THE PENDING DOB APP #401023076, 401022889 ARE TO BE SUPERSEDE AND INCORP WITH 420287870.","Industrial, Storage & Utilities",Assembly: Other,Other,2,2,75560,76968,,,,,,,,,,In progress (last plan disapproved),04/22/2014 12:00:00 AM,11/16/2010,12/10/2010,,,,,131-23,31 AVENUE,131-23 31 AVENUE,4539941,4043610027,Queens,131-23,31 AVENUE,131-23 31 AVENUE,4442103,4043610027,4,407,QN23,907,25,19,,,true,Lat/Long geosupport,,40.769753,-73.837745,0101000020E6100000CD58349D9D7552C0BB7F2C4487624440
320243090,Alteration,"INTERIOR RENOVATION FOR EXISTING WAREHOUSE AND OFFICE. OBTAIN NEW C OF O FOR EXPIRED C OF O, ANSWER COMPLAIN #3356756",Assembly: Other,Assembly: Other,Other,2,3,8998,19348,,,,,,,,,,Permit issued,06/18/2018 12:00:00 AM,11/18/2010,11/18/2010,01/10/2011,2011-09-22,09/22/2011,,249,MONITOR STREET,249 MONITOR STREET,3319537,3026070068,Brooklyn,249,MONITOR STREET,249 MONITOR STREET,3319537,3026070068,3,301,BK76,589,14,33,,,false,Lat/Long geosupport,,40.727850,-73.943265,0101000020E6100000889D29745E7C52C0613255302A5D4440
420315395,Alteration,"MINOR INTERIOR RENOVATION TO EXISTING CHAPEL BUILDING. MODIFICATION TO BASEMENT OFFICES, TOILETS LAYOUT AND FIRST FLOOR NURSERY, LOBBY AND MAIN SANCTUARY. NO CHANGE TO EGRESS, USE, OR OCCUPANCY.",Assembly: Other,Assembly: Other,Other,2,2,6523,6523,,,,,,,,,,In progress,02/11/2011 12:00:00 AM,01/13/2011,01/24/2011,02/11/2011,,,,45-27,21 STREET,45-27 21 STREET,4000578,4000760047,Queens,,21 STREET,,,,,402,QN31,7,30,26,,,true,BBL DOB MapPLUTO,,40.7464148101529,-73.9476009824619,0101000020E61000003455977EA57C52C0B16D3F858A5F4440
120583298,Alteration,"NO WORK APPLICATION, FILED TO OBTAIN CERTIFICATE OF OCCUPANCY. NO CHANGE TO USE EGRESS OR OCCUPANCY.",Assembly: Other,Assembly: Other,Other,2,2,18628,18628,,,,,,,,,,Withdrawn,07/01/2011 12:00:00 AM,01/21/2011,01/21/2011,07/01/2011,,,,645,ST NICHOLAS AVENUE,645 ST NICHOLAS AVENUE,1061014,1020500160,Manhattan,641,ST NICHOLAS AVENUE,641 ST NICHOLAS AVENUE,1061014,1020500160,1,109,MN04,227,06,07,,,true,Lat/Long geosupport,,40.822070,-73.946147,0101000020E6100000588D25AC8D7C52C0E882FA9639694440
320267073,Alteration,FILING HEREWITH ALTERATION I NO WORK APPLICATION FOR DENIAL TO THE BSA.,Assembly: Other,Eating & Drinking,Other,1,1,2969,2969,,,,,,2012-04-25,2012-04-25,C- CO,0,Complete,04/25/2012 12:00:00 AM,01/28/2011,01/28/2011,03/23/2012,2012-03-23,03/23/2012,04/25/2012,9001,DITMAS AVENUE,9001 DITMAS AVENUE,3811022,3081080006,Brooklyn,9001,DITMAS AVENUE,9001 DITMAS AVENUE,3412556,3081080006,3,317,BK96,930,18,42,,,false,Lat/Long geosupport,,40.648558,-73.914597,0101000020E61000004301DBC1887A52C093C7D3F203534440
220105393,Alteration,TO CONVERT EXISTING COMMERCIAL SPACE INTO A CHURCH.,"Industrial, Storage & Utilities",Assembly: Other,Other,2,2,1693,3087,,,,,,,,,,In progress,08/01/2011 12:00:00 AM,02/18/2011,03/25/2011,08/01/2011,,,,1211,BROOK AVENUE,1211 BROOK AVENUE,2001649,2023940030,Bronx,1211,BROOK AVENUE,1211 BROOK AVENUE,2001649,2023940030,2,203,BX01,145,09,16,,,true,Lat/Long geosupport,,40.831464,-73.909324,0101000020E6100000F25D4A5D327A52C092E68F696D6A4440
420327845,Alteration,BUILD NEW INTERIOR PARTITIONS AND PLUMBING WORK.,Assembly: Other,"Industrial, Storage & Utilities",Other,1,1,5958,5958,,,,,,,,,,Permit issued,01/21/2014 12:00:00 AM,03/01/2011,03/01/2011,06/30/2011,2011-11-09,11/23/2011,,62-15,60TH LANE,62-15 60TH LANE,4061362,4027470008,Queens,62-15,60 LANE,62-15 60 LANE,4061362,4027470008,4,405,QN21,603,24,30,,,false,Lat/Long geosupport,,40.713528,-73.902642,0101000020E6100000BF7FF3E2C47952C0E063B0E2545B4440
420331689,Alteration,RENOVATE EXISTING EATING AND DRINKING ESTABLISHMENT PROPOSED RESTAURANT AT 1ST FLOOR MECHANICAL EQUIPMENT AT SECOND FLOOR CERTIFICATE OF OCCUPANCY REQUIRED,Assembly: Other,Eating & Drinking,Other,1,2,1454,1587,,,,,,,,,,Permit issued,05/18/2015 12:00:00 AM,03/11/2011,03/11/2011,08/11/2011,2011-10-28,09/21/2012,,56-34,66 STREET,56-34 66 STREET,4060803,4027220001,Queens,56-34,66 STREET,56-34 66 STREET,4060803,4027220001,4,405,QN30,517,24,30,,,false,Lat/Long geosupport,,40.724850,-73.898722,0101000020E6100000878C47A9847952C0B84082E2C75C4440
420338361,Alteration,ALTERATION TYPE 1 FILED HEREWITH TO SHOW THE EXISTING BUILDING EGREES IN ORDER TO OBTAIN NEW PLACE OF ASSEMBLY.,Assembly: Other,Leisure & Entertainment,Other,2,2,4461,4461,,,,,,,,,,Withdrawn,05/11/2011 12:00:00 AM,03/30/2011,03/30/2011,,,,,25-02,NEWTOWN AVE.,25-02 NEWTOWN AVE.,4006825,4005740001,Queens,25-02,NEWTOWN AVENUE,25-02 NEWTOWN AVENUE,4006825,4005740001,4,401,QN71,71,30,22,,,true,Lat/Long geosupport,,40.770097,-73.923640,0101000020E6100000C251F2EA1C7B52C0B5DFDA8992624440
420348804,New Building,NEW BUILDING FOR PLACE OF WORSHIP,Empty Lot,Assembly: Other,Other,0,3,0,12085,0,,,,,,,,,Permit issued,06/28/2018 12:00:00 AM,04/26/2011,05/03/2011,05/03/2012,2012-06-08,06/11/2012,,77-11,MAIN STREET,77-11 MAIN STREET,4545475,4066680053,Queens,77-11,MAIN STREET,77-11 MAIN STREET,4545475,4066680053,4,408,QN37,77904,25,24,,,false,Lat/Long geosupport,,40.721142,-73.818545,0101000020E61000007A53910A637452C0D2E28C614E5C4440
320306147,Alteration,"ALTERATION TO COMBINE TAX LOTS 1, 5,73 BLOCK 5759. EXTEND EXISTING HOUSE OF WORSHIP. ADDITIONAL ACCESSORY CLASSROOMS, BATHROOMS AND RENOVATIONS OF EXISTING SPACES AS PER PLANS.",Assembly: Other,Assembly: Other,Other,3,3,11160,19771,,,,,,,,,,Permit issued,08/30/2018 12:00:00 AM,05/02/2011,05/02/2011,04/27/2012,2013-10-17,01/02/2016,,1105,67 STREET,1105 67 STREET,3142442,3057590001,Brooklyn,1101,67 STREET,1101 67 STREET,3142442,3057590001,3,310,BK30,210,20,38,,,false,Lat/Long geosupport,,40.627471,-74.006686,0101000020E6100000D4D51D8B6D8052C01E1840F850504440
420358188,Alteration,RESTAURANT RENOVATION AND NEW KITCHEN WITH SEATING ROOM ON CELLAR. NEW CERTIFICATE OF OCCUPANCY TO BE OBTAINED.,Assembly: Other,Eating & Drinking,Other,1,1,2319,4639,,,,,,,,,,In progress (last plan disapproved),06/28/2011 12:00:00 AM,05/20/2011,05/20/2011,,,,,87-86,PARSONS BLVD.,87-86 PARSONS BLVD.,4208934,4097630040,Queens,87-86,PARSONS BOULEVARD,87-86 PARSONS BOULEVARD,4208934,4097630040,4,412,QN35,236,28,24,,,true,Lat/Long geosupport,,40.706895,-73.802598,0101000020E6100000717500C45D7352C05C5A0D897B5A4440
420363724,Alteration,APPLICATION IS FILED TO CONVERT EXIST COMMERCIAL BUILDING INTO A CHURCH AND SCHOOL.THIS APPLICATION HAS BEEN FILED AND APPROVED AND WORK COMPLETED AND SIGNED-OFF UNDER ALT 444/86.THIS APPLICATION IS SUBMITTED IN ORDER TO OBTAIN APPROVAL FOR THE SAME WORK UNDER A NEW BIS JOB NUMBER AND TO OBTAIN A NEW C OF O ONLY.NO WORK UNDER THIS APPLICATION.,Commercial,Assembly: Other,Other,1,1,10958,10958,,,,,,,,,,Permit issued,08/25/2011 12:00:00 AM,06/03/2011,07/05/2011,07/05/2011,2011-08-25,08/25/2011,,205-14,HOLLIS AVENUE,205-14 HOLLIS AVENUE,4234341,4109450301,Queens,205-12,HOLLIS AVENUE,205-12 HOLLIS AVENUE,4234341,4109450301,4,412,QN07,510,29,27,,,false,Lat/Long geosupport,,40.706823,-73.752319,0101000020E6100000344A97FE257052C0C287122D795A4440
320322520,Alteration,FILING A 'NO WORK' APPLICATION TO CONVERT AN APPROVED & PERMITTED PRE-BIS JOB ALT. 1343/89 TO A BIS JOB AS PER OPPN 4/2000 IN ORDER TO SECURE A FINAL C OF O ORIGINAL WORK WAS TO CONVERT AN EXISTING CINEMA TO A CHURCH AS SHOWN ON DRAWINGS FILED HEREWITH.,Assembly: Other,Assembly: Other,Other,1,1,21345,21345,1,1,0,0,,,,,,Withdrawn,08/26/2011 12:00:00 AM,06/20/2011,06/20/2011,,,,,47,4TH AVENUE,47 4TH AVENUE,3018411,3009300003,Brooklyn,47,4 AVENUE,47 4 AVENUE,3018411,3009300003,3,306,BK37,12901,15,39,,,true,Lat/Long geosupport,,40.682733,-73.978807,0101000020E610000023861DC6A47E52C0327381CB63574440
320329550,Alteration,CONVERSION OF THE SECOND FLOOR OF EXT'G WAREHOUSE TO HOUSE OF WORSHIP.  NEW CERTIFICATE OF OCCUPANCY IS REQUIRED.,Commercial,Assembly: Other,Other,2,2,20470,20470,,,,,,,,,,In progress (last plan disapproved),07/18/2011 12:00:00 AM,06/30/2011,06/30/2011,,,,,400,THATFORD STREET,400 THATFORD STREET,3326671,3036030042,Brooklyn,396,THATFORD AVENUE,396 THATFORD AVENUE,3326671,3036030042,3,316,BK81,916,23,42,,,true,Lat/Long geosupport,,40.660531,-73.907726,0101000020E6100000A6EECA2E187A52C0417FA1478C544440
320338265,Alteration,NTERIOR RENOVATION OF EXISTING PARTITIONS AND PLUMBING FIXTURES. NEW INTERIOR FINISHES AND WINDOWS AS PER PLAN. NO CHANGE IN USE OR OCCUPANCY.,Assembly: Other,Assembly: Other,Other,2,2,5030,7545,,,,,,,,,,Permit issued,12/22/2015 12:00:00 AM,07/22/2011,07/22/2011,02/23/2012,2012-03-23,06/13/2013,,1212,EAST NEW YORK AVENUE,1212 EAST NEW YORK AVENUE,3080807,3035090034,Brooklyn,1212,EAST NEW YORK AVENUE,1212 EAST NEW YORK AVENUE,3080807,3035090034,3,316,BK81,900,17,41,,,false,Lat/Long geosupport,,40.667118,-73.922143,0101000020E610000010CF1264047B52C05649641F64554440
220135093,Alteration,NEW RESTURANT WITH INCREASED OCCUPANCY. OBTAIN NEW CERTIFICATE OF OCCUPANCY.,Assembly: Other,Eating & Drinking,Other,1,1,19308,19308,0,0,0,0,,,,,,Permit issued,05/04/2012 12:00:00 AM,08/11/2011,08/11/2011,08/12/2011,2011-08-18,08/29/2011,,3526,JOHNSON AVENUE,3526 JOHNSON AVENUE,2084151,2057930457,Bronx,3520,JOHNSON AVENUE,3520 JOHNSON AVENUE,2084151,2057930457,2,208,BX29,295,10,11,,,false,Lat/Long geosupport,,40.886229,-73.909456,0101000020E6100000AA49F086347A52C026E2ADF36F714440
420483300,Alteration,"APPLICATION FILE TO AMMENDING C OF O #198648, ALT 1182/82.  NEW PROPOSE USE AS A CHURCH.",Retail,Assembly: Other,Other,1,1,2250,2250,,,,,,,,,,In progress (last plan disapproved),05/07/2012 12:00:00 AM,09/15/2011,09/15/2011,,,,,26-30,18 STREET,26-30 18 STREET,4020582,4009010054,Queens,26-30,18 STREET,26-30 18 STREET,4020582,4009010054,4,401,QN71,83,30,22,,,true,Lat/Long geosupport,,40.773399,-73.927557,0101000020E6100000410B09185D7B52C02AE109BDFE624440
420494897,Alteration,HEREBY FILING TO CHANGE USE FROM TWO FAMILY DWELLING TO HOUSE OF WORSHIP. MINOR INTERIOR RENOVATION.,Residential: 1 & 2 Family,Assembly: Other,Residential,2,2,1580,1580,2,,,,,,,,,In progress (last plan disapproved),02/02/2012 12:00:00 AM,10/19/2011,10/19/2011,,,,,37-46,99TH STREET,37-46 99TH STREET,4043932,4017610029,Queens,37-46,99 STREET,37-46 99 STREET,4043932,4017610029,4,403,QN26,409,24,21,,,true,Lat/Long geosupport,,40.750981,-73.867737,0101000020E6100000DE21C500897752C06D75392520604440
420506205,Alteration,TO CHANGE OCCUPANCY ON THE SECOND FLOOR.NO WORK TO BE DONE.,Assembly: Other,Eating & Drinking,Other,2,2,3155,3155,,,,,,,,,,In progress,12/19/2013 12:00:00 AM,11/18/2011,11/18/2011,12/19/2013,,,,22-56,31ST STREET,22-56 31ST STREET,4017623,4008440060,Queens,22-54,31 STREET,22-54 31 STREET,4017623,4008440060,4,401,QN72,115,30,22,,,true,Lat/Long geosupport,,40.775172,-73.912466,0101000020E6100000902DCBD7657A52C030630AD638634440
