job_number,job_type,job_description,occ_init,occ_prop,occ_category,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_complete,units_incomplete,co_earliest_effectivedate,co_latest_effectivedate,co_latest_certtype,co_latest_units,status,status_date,status_a,status_d,status_p,status_q,status_r,status_x,address_house,address_street,address,bin,bbl,boro,geo_address_house,geo_address_street,geo_address,geo_bin,geo_bbl,geo_boro,geo_cd,geo_ntacode2010,geo_censusblock2010,geo_csd,geo_council,x_dcpedited,x_mixeduse,x_inactive,x_geomsource,x_reason,latitude,longitude,geom,row_number
302170317,New Building,,Empty Lot,Residential: Multi-Family,Residential,0,7,0,62085,0,75,75,75,0,2013-08-30,2014-02-05,C- CO,75,Complete,02/05/2014 12:00:00 AM,05/31/2006,06/01/2006,06/19/2008,2008-06-27,08/20/2012,02/05/2014,53,BROADWAY,53 BROADWAY,3413222,3024700001,Brooklyn,53,BROADWAY,53 BROADWAY,3413222,3024707501,3,301,BK73,549,14,34,,,false,Lat/Long geosupport,,40.710809,-73.966076,0101000020E6100000D55C6E30D47D52C0EA5910CAFB5A4440,1
510027089,New Building,,Empty Lot,Residential: Multi-Family,Residential,0,3,0,,0,2,2,2,0,2010-08-17,2013-02-01,C- CO,2,Complete,02/01/2013 12:00:00 AM,02/04/2008,02/04/2008,12/18/2008,2009-01-08,06/25/2009,02/01/2013,53,BROADWAY,53 BROADWAY,5132989,5001690027,Staten Island,53,BROADWAY,53 BROADWAY,5132989,5001690027,5,501,SI22,97,31,49,,,false,Lat/Long geosupport,,40.640103,-74.117530,0101000020E610000021938C9C858752C0278925E5EE514440,2
320356333,Alteration,"CONVERTING EXISTING 1 FAMILY DWELLING TO 2 FAMILY DWELLING, AS PER 1956 APPROVED PLAN. MINOR PARTITION AND HORIZONTIAL ENLARGEMENT. NEW CERTIFICATE OF OCCUPANCY.",Residential,Residential: 1 & 2 Family,Residential,2,2,1679,1791,1,2,1,0,,,,,,Permit issued,07/10/2013 12:00:00 AM,08/31/2011,08/31/2011,12/04/2012,2013-07-10,,,57,EUCLID AVENUE,57 EUCLID AVENUE,3090916,3041050012,Brooklyn,57,EUCLID AVENUE,57 EUCLID AVENUE,3090916,3041050012,3,305,BK83,117602,19,37,,,false,Lat/Long geosupport,,40.687360,-73.874865,0101000020E610000090DAC4C9FD7752C00E4A9869FB574440,1
321186809,Alteration,"REFILING APPLICATION#320356333 TO CONVERT EXISTING 1 FAMILY DWELLING TO 2 FAMILY DWELLING, AS PER 1956 APPROVED PLAN. MINOR PARTITION AND HORIZONTAL ENLARGEMENT. NEW CERTIFICATE OF OCCUPANCY.",Residential,Residential: 1 & 2 Family,Residential,2,2,1679,1791,1,2,1,0,,,,,,Permit issued,06/26/2018 12:00:00 AM,04/21/2017,04/29/2017,01/16/2018,2018-06-12,06/26/2018,,57,EUCLID AVENUE,57 EUCLID AVENUE,3090916,3041050012,Brooklyn,57,EUCLID AVENUE,57 EUCLID AVENUE,3090916,3041050012,3,305,BK83,117602,19,37,,,false,Lat/Long geosupport,,40.687360,-73.874865,0101000020E610000090DAC4C9FD7752C00E4A9869FB574440,2
421626486,Alteration,PROPOSED THREE STORY ADDITION TO AN EXISITING ONE STORY COMMERCIAL BUILDING. CHANGE OF EXITING COMMERCIAL TO COMMUNITY FACILTY. SEVEN RESIDENTIAL UNITS PROPOSED. 4 STORY MIXED USE BUILDING.,Commercial,Residential: Multi-Family,Residential,1,4,3133,8786,0,7,7,0,,,,,,In progress (last plan disapproved),10/19/2018 12:00:00 AM,05/24/2018,05/24/2018,,,,,58-02,NORTHERN BOULEVARD,58-02 NORTHERN BOULEVARD,4437085,4011820040,Queens,58-02,NORTHERN BOULEVARD,58-02 NORTHERN BOULEVARD,4437085,4011820040,4,402,QN63,257,30,26,,true,false,Lat/Long geosupport,,40.753465,-73.902649,0101000020E610000018B14F00C57952C01FD7868A71604440,1
421431267,Alteration,PROPOSED THREE STORY ADDITION TO AN EXISITING ONE STORY. COMMERCIAL BUILDING. SEVEN RESIDENTIAL UNITS PROPOSED. 3 STORY MIXED USE BUILDING,Commercial,Residential: Multi-Family,Residential,1,3,3132,8661,0,7,7,0,,,,,,In progress (last plan disapproved),05/05/2017 12:00:00 AM,04/06/2017,04/06/2017,,,,,58-02,NORTHERN BOULEVARD,58-02 NORTHERN BOULEVARD,4437085,4011820040,Queens,58-02,NORTHERN BOULEVARD,58-02 NORTHERN BOULEVARD,4437085,4011820040,4,402,QN63,257,30,26,,true,false,Lat/Long geosupport,,40.753465,-73.902649,0101000020E610000018B14F00C57952C01FD7868A71604440,2
421576903,Alteration,INTERIOR RENOVATION WITH PLUMBING WORK. CONVERT ONE FAMILY DWELLING UNIT   INTO TWO FAMILY DWELLING UNIT. WITH PLUMBING WORK. OBTAIN NEW C OF O.,Residential: 1 & 2 Family,Residential: 1 & 2 Family,Residential,2,2,1336,2004,1,2,1,0,,,,,,In progress (last plan disapproved),03/12/2018 12:00:00 AM,11/15/2017,11/15/2017,,,,,58-15,VAN CLEEF STREET,58-15 VAN CLEEF STREET,4048517,4019720016,Queens,58-15,VAN CLEEF STREET,58-15 VAN CLEEF STREET,4048517,4019720016,4,404,QN25,43701,24,21,,,false,Lat/Long geosupport,,40.739914,-73.849488,0101000020E61000000B96EA025E7652C020ED7F80B55E4440,1
421555686,Alteration,INTERIOR RENOVATION WITH PLUMBING WORK. CONVERT ONE FAMILY DWELLING UNIT   INTO TWO FAMILY DWELLING UNIT. OBTAIN NEW C OF O.,Residential: 1 & 2 Family,Residential: 1 & 2 Family,Residential,2,2,1336,2004,1,2,1,0,,,,,,Permit issued,05/30/2018 12:00:00 AM,09/18/2017,09/18/2017,03/13/2018,2018-03-19,04/13/2018,,58-15,VAN CLEEF STREET,58-15 VAN CLEEF STREET,4048517,4019720016,Queens,58-15,VAN CLEEF STREET,58-15 VAN CLEEF STREET,4048517,4019720016,4,404,QN25,43701,24,21,,,false,Lat/Long geosupport,,40.739914,-73.849488,0101000020E61000000B96EA025E7652C020ED7F80B55E4440,2
421197341,Alteration,THIS APPLICATION IS FILED TO CONVERT EXISTING 2 FAMILY DWELLING INTO 3 FAMILY DWELLING. TO CONVERT THE FIRST FLOOR INTO A APARTMENT WITH NEW PARTITIONS AND FIXTURES AND NEW DECK AT REAR AND TO REMOVE VIOLATION #'S :34940073M AND 34945404K,Residential,Residential: Multi-Family,Residential,3,3,3120,3120,2,3,1,0,,,,,,Permit issued,09/20/2018 12:00:00 AM,07/31/2015,07/31/2015,10/08/2015,2016-01-25,09/20/2018,,58-41,PENROD STREET,58-41 PENROD STREET,4048240,4019590033,Queens,58-41,PENROD STREET,58-41 PENROD STREET,4048240,4019590033,4,404,QN25,43702,24,21,,,false,Lat/Long geosupport,,40.738928,-73.853381,0101000020E6100000C78157CB9D7652C0A20C5531955E4440,1
420548152,Alteration,THIS APPLICATION IS FILED TO CONVERT EXISTING 2 FAMILY DWELLING INTO 3 FAMILY DWELLING. TO CONVERT THE FIRST FLOOR INTO A APARTMENT WITH NEW PARTITIONS AND FIXTURES AND NEW DECK AT REAR AND TO REMOVE VIOLATION #'S :34940073M AND 34945404K,Residential,Residential: Multi-Family,Residential,3,3,3120,3120,2,3,1,0,,,,,,Permit issued,12/02/2015 12:00:00 AM,03/23/2012,03/23/2012,07/03/2012,2013-03-19,04/19/2013,,58-41,PENROD STREET,58-41 PENROD STREET,4048240,4019590033,Queens,58-41,PENROD STREET,58-41 PENROD STREET,4048240,4019590033,4,404,QN25,43702,24,21,,,false,Lat/Long geosupport,,40.738928,-73.853381,0101000020E6100000C78157CB9D7652C0A20C5531955E4440,2
420663847,New Building,NEW 17 STORY COMMUNITY FACILITY AND RESIDENTIAL BUILDING (BLDG A - LOT 80),Empty Lot,Residential: Multi-Family,Residential,0,17,0,826383,0,183,183,0,,,,,,In progress (last plan disapproved),09/14/2018 12:00:00 AM,04/23/2018,04/23/2018,,,,,62-27,108TH STREET,62-27 108TH STREET,4432109,4021590002,Queens,62-27,108 STREET,62-27 108 STREET,4432109,4021590002,4,406,QN17,745,28,29,,true,false,Lat/Long geosupport,,40.736764,-73.849802,0101000020E6100000D384ED27637652C0616F62484E5E4440,1
420663865,New Building,NEW 13 STORY RESIDENTIAL BUILDING (BLDG B - LOT 50),Empty Lot,Residential: Multi-Family,Residential,0,13,0,826383,0,144,144,0,,,,,,In progress (last plan disapproved),10/04/2018 12:00:00 AM,04/26/2018,04/26/2018,,,,,62-27,108TH STREET,62-27 108TH STREET,4432109,4021590002,Queens,62-27,108 STREET,62-27 108 STREET,4432109,4021590002,4,406,QN17,745,28,29,,,false,Lat/Long geosupport,,40.736764,-73.849802,0101000020E6100000D384ED27637652C0616F62484E5E4440,2
220463745,New Building,PROPOSED NEW 4-STY AND CELLAR NEW RESIDENTIAL BUILDING.,Empty Lot,Residential: Multi-Family,Residential,0,4,0,5705,0,8,8,0,,,,,,Permit issued,06/15/2015 12:00:00 AM,06/15/2015,06/15/2015,06/15/2015,2015-06-15,,,627,FAILE STREET,627 FAILE STREET,2127125,2027660023,Bronx,,FAILE STREET,,,,,202,BX27,93,08,17,,,false,Lat/Long DCP,,40.8129997,-73.8863983,0101000020E6100000B86EEFBFBA7852C03394C95F10684440,1
210178314,New Building,CONSTRUCT FOUR (4) STORY NEW BUILDING AS PER PLANS FILED,Empty Lot,Residential: Multi-Family,Residential,0,4,0,5165,0,8,8,0,,,,,,In progress (last plan disapproved),01/09/2019 12:00:00 AM,07/25/2018,07/28/2018,,,,,627,FAILE STREET,627 FAILE STREET,2127125,2027660023,Bronx,,FAILE STREET,,,,,202,BX27,93,08,17,,,false,Lat/Long DCP,,40.8129997,-73.8863983,0101000020E6100000B86EEFBFBA7852C03394C95F10684440,2
210178369,New Building,CONSTRUCT  04 STORY RESIDENTIAL NEW BUILDING AS PER PLANS FILED,Empty Lot,Residential: Multi-Family,Residential,0,4,0,5146,0,8,8,0,,,,,,In progress (last plan disapproved),01/02/2019 12:00:00 AM,07/30/2018,07/31/2018,,,,,629,FAILE STREET,629 FAILE STREET,2127128,2027660022,Bronx,629,FAILE STREET,629 FAILE STREET,2000000,2027660022,2,202,BX27,93,08,17,,,false,Lat/Long geosupport,,40.813043,-73.886399,0101000020E6100000410DDFC2BA7852C0F19E03CB11684440,1
220463736,New Building,PROPOSED NEW 4-STY AND CELLAR NEW RESIDENTIAL BUILDING.,Empty Lot,Residential: Multi-Family,Residential,0,4,0,5270,0,8,8,0,,,,,,Permit issued,06/15/2015 12:00:00 AM,06/15/2015,06/15/2015,06/15/2015,2015-06-15,,,629,FAILE STREET,629 FAILE STREET,2127128,2027660022,Bronx,629,FAILE STREET,629 FAILE STREET,2000000,2027660022,2,202,BX27,93,08,17,,,false,Lat/Long geosupport,,40.813043,-73.886399,0101000020E6100000410DDFC2BA7852C0F19E03CB11684440,2
110338518,Alteration,ALTERATION TYPE I APPLICATION TO INCLUDE DMEO & GENERAL CONSTRUCTION AS SHOWN ON PLANS FILED HEREWITH.  OBTAIN NEW C OF O,Residential: Multi-Family,Residential: Multi-Family,Residential,4,4,23497,23497,1,33,32,32,0,2011-11-16,2011-11-16,C- CO,33,Complete,11/16/2011 12:00:00 AM,09/09/2008,09/10/2008,03/18/2009,2009-09-16,09/29/2009,11/16/2011,630,RIVERSIDE DRIVE,630 RIVERSIDE DRIVE,1076736,1020880012,Manhattan,630,RIVERSIDE DRIVE,630 RIVERSIDE DRIVE,1076736,1020880012,1,109,MN04,225,06,07,,,false,Lat/Long geosupport,,40.824237,-73.954496,0101000020E61000006C0A6476167D52C09A93179980694440,1
121190754,Alteration,CHANGE OF OCCUPANCY AT FIRST FLOOR BASED ON MINOR CONSTRUCTION WORK. ASSEMBLY SPACE REMOVED.,Residential: Multi-Family,Residential: Multi-Family,Residential,4,4,23542,23542,33,34,1,0,,,,,,Permit issued,01/17/2017 12:00:00 AM,05/15/2016,05/16/2016,08/15/2016,2016-11-30,01/17/2017,,630,RIVERSIDE DRIVE,630 RIVERSIDE DRIVE,1076736,1020880012,Manhattan,630,RIVERSIDE DRIVE,630 RIVERSIDE DRIVE,1076736,1020880012,1,109,MN04,225,06,07,,,false,Lat/Long geosupport,,40.824237,-73.954496,0101000020E61000006C0A6476167D52C09A93179980694440,2
320905794,Alteration,"ALTERATION TYPE 1 HORIZONTAL AND VERTICAL ENLARGEMENT TO EXISTING 2 STORY, BAS EMENT & CELLAR BRICK BUILDING, PROPOSING A 6 STORY & CELLAR 8 RESIDENTIAL DWEL LING UNITS.",Residential,Residential: Multi-Family,Residential,3,6,4686,9823,2,8,6,6,0,2017-05-03,2017-05-03,C- CO,8,Complete,05/03/2017 12:00:00 AM,10/04/2013,10/04/2013,03/03/2014,2014-03-27,05/07/2014,05/03/2017,650,MARCY AVENUE,650 MARCY AVENUE,3049457,3017740048,Brooklyn,650,MARCY AVENUE,650 MARCY AVENUE,3049457,3017740048,3,303,BK75,253,13,36,,,false,Lat/Long geosupport,,40.692135,-73.948838,0101000020E6100000EECC04C3B97C52C05FB532E197584440,1
520102424,Alteration,ALT 1 REFILING OF SECOND FLOOR ADDITION ALT #281-87 (NO WORK) TO OBTAIN CERTIFICATE OF OCCUPANCY FOR PAPERWORK PURPOSES ONLY,Residential: 1 & 2 Family,Residential: 1 & 2 Family,Residential,1,2,1364,2752,1,2,1,1,0,2015-03-16,2015-03-16,C- CO,2,Complete,03/16/2015 12:00:00 AM,07/30/2012,07/30/2012,08/27/2012,2012-09-26,08/06/2013,03/16/2015,650,MARCY AVENUE,650 MARCY AVENUE,5084575,5068910045,Staten Island,650,MARCY AVENUE,650 MARCY AVENUE,5084575,5068910045,5,503,SI32,20804,31,51,,,false,Lat/Long geosupport,,40.540761,-74.201844,0101000020E610000034B91803EB8C52C0E4F90CA837454440,2
321818342,New Building,PROPOSE TO ERECT A NEW 3-STORY BUILDING WITH NEW CURB CUTS.,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,4338,0,4,4,0,,,,,,In progress (last plan disapproved),08/23/2018 12:00:00 AM,08/02/2018,08/02/2018,,,,,65,BAY 46 STREET,65 BAY 46 STREET,3425986,3069010034,Brooklyn,65,BAY   46 STREET,65 BAY 46 STREET,3000000,3069010034,3,313,BK26,306,21,47,,,false,Lat/Long geosupport,,40.590948,-73.985846,0101000020E61000001D39D219187F52C07CD11E2FA44B4440,1
320212337,New Building,NEW 3 STORY BUILDING. NEW 15' CURB CUT ON THE SW SIDE OF BATH AVENUE. NEW 15' CURB CUT ON THE SE SIDE OF BAY 46TH STREET.,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,1331,0,2,2,0,,,,,,Permit issued,10/09/2013 12:00:00 AM,09/09/2010,09/10/2010,01/07/2013,2013-10-09,,,65,BAY 46 STREET,65 BAY 46 STREET,3425986,3069010034,Brooklyn,65,BAY   46 STREET,65 BAY 46 STREET,3000000,3069010034,3,313,BK26,306,21,47,,,false,Lat/Long geosupport,,40.590948,-73.985846,0101000020E61000001D39D219187F52C07CD11E2FA44B4440,2
321622320,New Building,PROPOSED NEW 4 STORY 7 FAMILY BUILDING,Empty Lot,Residential: Multi-Family,Residential,0,4,0,4531,0,7,7,0,,,,,,In progress (last plan disapproved),03/22/2018 12:00:00 AM,03/07/2018,03/07/2018,,,,,670,EAST 32 STREET,670 EAST 32 STREET,3114020,3050060071,Brooklyn,670,EAST   32 STREET,670 EAST 32 STREET,3114020,3050060071,3,317,BK42,786,22,45,,,false,Lat/Long geosupport,,40.634675,-73.946216,0101000020E6100000EDBC8DCD8E7C52C05E4BC8073D514440,1
321622302,New Building,PROPOSED NEW 4 STORY 6 FAMILY BUILDING,Empty Lot,Residential: Multi-Family,Residential,0,4,0,4111,0,6,6,0,,,,,,In progress,03/08/2018 12:00:00 AM,03/07/2018,03/07/2018,,,,,670,EAST 32 STREET,670 EAST 32 STREET,3114020,3050060071,Brooklyn,670,EAST   32 STREET,670 EAST 32 STREET,3114020,3050060071,3,317,BK42,786,22,45,,,false,Lat/Long geosupport,,40.634675,-73.946216,0101000020E6100000EDBC8DCD8E7C52C05E4BC8073D514440,2
421649871,New Building,THIS JOB IS FILED TO SUPERCEDE EXPIRED APPLICATION #421252628 TO ERECT NEW 10-STORY MIXED-USE BUILDING.,Empty Lot,Residential: Multi-Family,Residential,0,10,0,108441,0,90,90,0,,,,,,In progress,10/22/2018 12:00:00 AM,06/26/2018,06/26/2018,10/22/2018,,,,70-40,45 AVENUE,70-40 45 AVENUE,4607500,4013520009,Queens,70-40,45 AVENUE,70-40 45 AVENUE,4607500,4013520009,4,402,QN50,485,24,26,,true,false,Lat/Long geosupport,,40.740279,-73.893253,0101000020E61000007383A10E2B7952C032755776C15E4440,1
421252628,New Building,ERECT 10-STORY MIXED USE NEW BUILDING.,Empty Lot,Residential: Multi-Family,Residential,0,10,0,100508,0,90,90,0,,,,,,In progress (last plan disapproved),04/25/2018 12:00:00 AM,01/15/2016,01/29/2016,,,,,70-40,45 AVENUE,70-40 45 AVENUE,4607500,4013520009,Queens,70-40,45 AVENUE,70-40 45 AVENUE,4607500,4013520009,4,402,QN50,485,24,26,,true,false,Lat/Long geosupport,,40.740279,-73.893253,0101000020E61000007383A10E2B7952C032755776C15E4440,2
122673776,Alteration,APPLICATION FILED FOR A PHYSICAL CULTURAL ESTABLISHMENT AS SHOWN ON DRAWINGS FILED HEREWITH.,Commercial,Assembly: Other,Other,68,68,931126,931126,1,895,894,894,0,2017-02-07,2018-12-11,T- TCO,0,Complete,11/07/2016 12:00:00 AM,02/08/2016,02/08/2016,10/20/2016,2016-11-07,11/07/2016,,70,PINE STREET,70 PINE STREET,1001007,1000417504,Manhattan,66,PINE STREET,66 PINE STREET,1001007,1000417504,1,101,MN25,7,02,01,true,,false,Lat/Long geosupport,change  u_prop,40.706463,-74.007715,0101000020E6100000132C0E677E8052C0C26A2C616D5A4440,1
121181416,Alteration,SEE SECTION 24,Commercial,Residential: Multi-Family,Residential,66,66,931126,931126,1,777,776,776,0,2015-10-26,2018-11-26,T- TCO,779,Complete,12/05/2018 12:00:00 AM,12/14/2011,12/16/2011,12/07/2012,2013-07-01,07/02/2013,,70,PINE STREET,70 PINE STREET,1001007,1000410001,Manhattan,66,PINE STREET,66 PINE STREET,1001007,1000417504,1,101,MN25,7,02,01,,,false,Lat/Long geosupport,,40.706463,-74.007715,0101000020E6100000132C0E677E8052C0C26A2C616D5A4440,2
520080536,New Building,CONSTRUCT A FULLY DETACHED ONE STORY FRAME ONE CAR GARAGE IN CONJUNCTION WITH TWO FAMILY RESIDENTIAL BUILDING,Empty Lot,Residential: 1 & 2 Family,Residential,0,1,0,300,0,2,2,2,0,2012-06-26,2012-06-26,C- CO,2,Complete,06/26/2012 12:00:00 AM,10/11/2011,10/11/2011,10/21/2011,2011-11-02,11/25/2011,06/26/2012,75,SPEEDWELL AVENUE,75 SPEEDWELL AVENUE,5151936,5022230003,Staten Island,75,SPEEDWELL AVENUE,75 SPEEDWELL AVENUE,5158746,5022230003,5,502,SI05,29103,31,50,,,false,Lat/Long geosupport,,40.608313,-74.168129,0101000020E6100000962023A0C28A52C0A75D4C33DD4D4440,1
510036088,New Building,CONSTRUCT A FULLY DETACHED TWO FAMILY HOME WITH TWO ON-SITE PARKING SPACES AND A FULLY DETACHED ONE CAR GARAGE.,Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,2954,0,2,2,2,0,2012-06-18,2012-06-18,C- CO,2,Complete,06/18/2012 12:00:00 AM,05/01/2008,05/01/2008,10/23/2008,2010-05-24,08/31/2011,06/18/2012,75,SPEEDWELL AVENUE,75 SPEEDWELL AVENUE,5151936,5022230001,Staten Island,75,SPEEDWELL AVENUE,75 SPEEDWELL AVENUE,5158746,5022230003,5,502,SI05,29103,31,50,,,false,Lat/Long geosupport,,40.608313,-74.168129,0101000020E6100000962023A0C28A52C0A75D4C33DD4D4440,2
421437010,Alteration,FILING MADE TO PROPOSED INTERIOR RENOVATION AT EXISTING 1ST FL COMMERCIAL SPACE AND NEW VERTICAL EXTENSION TO AMENDMENT THE EXISTING CERTIFICATE OF OCCUPANCY NO 401130682 TO CONVERT EXISTING 1 FAMILY DWELLING INTO 2 FAMILES DWELLING,Residential: 1 & 2 Family,Residential: 1 & 2 Family,Residential,2,3,2948,3974,1,4,3,0,,,,,,In progress,03/13/2018 12:00:00 AM,02/23/2017,02/24/2017,03/13/2018,,,,76-19,101 AVE,76-19 101 AVE,4187956,4090480032,Queens,76-19,101 AVENUE,76-19 101 AVENUE,4187956,4090480032,4,409,QN53,42,27,32,,,false,Lat/Long geosupport,,40.680320,-73.860792,0101000020E6100000242A5437177752C04968CBB914574440,1
421383906,Alteration,FILING MADE TO PROPOSED INTERIOR RENOVATION AT EXISTING 1 FL COMMERCIAL SPACE & CONVERT EXISTING (1) FAMILY DWELLING TO (4)  FOUR FAMILY DWELLING AND PROPOSED VERTICAL EXTENSION. OBTAIN A NEW CERTIFICATE OF OCCUPANCY,Residential: 1 & 2 Family,Residential: 1 & 2 Family,Residential,2,2,6800,6800,1,2,1,0,,,,,,Filed,12/12/2016 12:00:00 AM,12/12/2016,,,,,,76-19,101 AVE,76-19 101 AVE,4187956,4090480032,Queens,76-19,101 AVENUE,76-19 101 AVENUE,4187956,4090480032,4,409,QN53,42,27,32,,,false,Lat/Long geosupport,,40.680320,-73.860792,0101000020E6100000242A5437177752C04968CBB914574440,2
321519905,Alteration,INTERIOR RENOVATION AND ENLARGEMENT,Retail,Residential: Multi-Family,Residential,1,4,2401,7526,0,6,6,0,,,,,,In progress,11/28/2017 12:00:00 AM,04/06/2017,04/06/2017,11/28/2017,,,,797,FLUSHING AVENUE,797 FLUSHING AVENUE,3071666,3031270029,Brooklyn,797,FLUSHING AVENUE,797 FLUSHING AVENUE,3071666,3031270029,3,301,BK90,491,14,34,,,false,Lat/Long geosupport,,40.701208,-73.940842,0101000020E6100000022D5DC1367C52C0C7D8092FC1594440,1
320178892,Alteration,"CHANGE OCCUPANCY FROM USE GROUP 4 TO USE GROUP 6 ON THE FIRST FLOOR, ADD 2ND, 3RD AND 4TH FLOOR FOR RESIDENTIAL USE.",Educational,Residential: Multi-Family,Residential,3,4,5296,6700,2,3,1,0,,,,,,Permit issued,10/17/2013 12:00:00 AM,06/24/2010,06/24/2010,06/28/2010,2010-08-26,08/26/2010,,797,FLUSHING AVENUE,797 FLUSHING AVENUE,3071666,3031270029,Brooklyn,797,FLUSHING AVENUE,797 FLUSHING AVENUE,3071666,3031270029,3,301,BK90,491,14,34,,,false,Lat/Long geosupport,,40.701208,-73.940842,0101000020E6100000022D5DC1367C52C0C7D8092FC1594440,2
420664178,New Building,PROPOSE A NEW SIX-STORY WITH CELLAR NON-PROFIT INSTITUTIONAL USE WITH SLEEPING ACCOMMODATIONS BUILDINGS CONSISTS OF 66-DWELLING UNIT AS PER PLAN. (USE GROUP 3A) OBTAIN NEW C OF O.,Empty Lot,Residential: Multi-Family,Residential,0,6,0,45240,0,66,66,0,,,,,,Filed,07/26/2018 12:00:00 AM,07/26/2018,,,,,,80-97,CYPRESS AVENUE,80-97 CYPRESS AVENUE,4554538,4037310065,Queens,42-45,12 STREET,42-45 12 STREET,4005275,4004580083,4,402,QN31,19,30,26,,,false,Lat/Long geosupport,,40.751706,-73.946644,0101000020E6100000193DB7D0957C52C07E1AF7E637604440,1
420664249,New Building,PROPOSE A NEW SIX-STORY WITH CELLAR NON-PROFIT INSTITUTIONAL  USE WITH SLEEPING ACCOMMODATIONS BUILDINGS CONSISTS OF 66-DWELLING  UNIT AS PER PLAN. (USE GROUP 3A) OBTAIN NEW C OF O.,Empty Lot,Residential: Multi-Family,Residential,0,6,0,45240,0,66,66,0,,,,,,In progress,08/10/2018 12:00:00 AM,08/02/2018,08/03/2018,,,,,80-97,CYPRESS AVENUE,80-97 CYPRESS AVENUE,4554538,4037310065,Queens,80-97,CYPRESS AVENUE,80-97 CYPRESS AVENUE,4554538,4037310065,4,405,QN19,565,24,30,,,false,Lat/Long geosupport,,40.692641,-73.894105,0101000020E61000002A8C2D04397952C0336FD575A8584440,2
421319353,New Building,NEW 6 STORY WITH 47 DWELLING UNITS AND COMMUNITY FACILITY AT BASEMENT.,Empty Lot,Residential: Multi-Family,Residential,0,6,0,38122,0,47,47,0,,,,,,In progress (last plan disapproved),10/20/2017 12:00:00 AM,04/28/2016,04/28/2016,,,,,8-29,ASTORIA BOULEVARD,8-29 ASTORIA BOULEVARD,4616337,4005090018,Queens,8-29,ASTORIA BOULEVARD,8-29 ASTORIA BOULEVARD,4000000,4005090018,4,401,QN71,83,30,22,,,false,Lat/Long geosupport,,40.772608,-73.931446,0101000020E61000005CFFAECF9C7B52C06150A6D1E4624440,1
421603777,New Building,PROPOSED SIX (6) STORY MULTI-FAMILY RESIDENTIAL BUILDING WITH 47 DWELLING UNITS AND COMMUNITY FACILITY AT BASEMENT,Empty Lot,Residential: Multi-Family,Residential,0,6,0,38005,0,47,47,0,,,,,,In progress,06/08/2018 12:00:00 AM,02/26/2018,02/26/2018,06/08/2018,,,,8-29,ASTORIA BOULEVARD,8-29 ASTORIA BOULEVARD,4616337,4005090018,Queens,8-29,ASTORIA BOULEVARD,8-29 ASTORIA BOULEVARD,4000000,4005090018,4,401,QN71,83,30,22,,true,false,Lat/Long geosupport,,40.772608,-73.931446,0101000020E61000005CFFAECF9C7B52C06150A6D1E4624440,2
121580538,Alteration,CONVERT 1/2 DOCTOR'S OFFICE TO APARTMENT IN RESIDENTIAL BUILDING AS PER PLAN. MINOR PARTITIONS AND FINISHES AND PLUMBING AS PER PLAN.,Residential,Residential: Multi-Family,Residential,13,13,13566,13566,37,38,1,0,,,,,,Permit issued,12/28/2017 12:00:00 AM,04/05/2013,04/05/2013,04/14/2014,2015-05-20,03/29/2016,,830,PARK AVENUE,830 PARK AVENUE,1041702,1013900037,Manhattan,830,PARK AVENUE,830 PARK AVENUE,1041702,1013900037,1,108,MN40,130,02,04,,,false,Lat/Long geosupport,,40.773679,-73.962506,0101000020E61000000B0DC4B2997D52C00E4DD9E907634440,1
122999862,Alteration,COMBINE EXISTING DOCTOR'S OFFICE INTO EXISTING APARTMENT # 1-2B IN RESIDENTIAL BUILDING AS PER PLAN. MINOR PARTITIONS WORK ONLY FOR NEW OPENING. AMENDED C OF O TO BE OBTAINED.,Residential,Residential: Multi-Family,Residential,13,13,13566,13566,37,38,1,0,,,,,,Permit issued,08/10/2017 12:00:00 AM,05/17/2017,05/17/2017,08/02/2017,2017-08-10,08/10/2017,,830,PARK AVENUE,830 PARK AVENUE,1041702,1013900037,Manhattan,830,PARK AVENUE,830 PARK AVENUE,1041702,1013900037,1,108,MN40,130,02,04,,,false,Lat/Long geosupport,,40.773679,-73.962506,0101000020E61000000B0DC4B2997D52C00E4DD9E907634440,2
320333714,Alteration,"ROOM COUNT CHANGE IBN  FOUR FAWMILY HOUSE, OBTAIN NEW CERTIFICATE OF OCCUPANCY",Residential: 1 & 2 Family,Residential: Multi-Family,Residential,3,3,3000,4000,2,4,2,0,,,,,,Permit issued,08/01/2011 12:00:00 AM,07/11/2011,07/11/2011,07/22/2011,2011-07-28,08/01/2011,,838,49TH STREET,838 49TH STREET,3137532,3056370021,Brooklyn,838,49 STREET,838 49 STREET,3137532,3056370021,3,312,BK34,108,20,38,,,false,Lat/Long geosupport,,40.640907,-74.002317,0101000020E610000064CE33F6258052C08463963D09524440,1
