error_message,input_borough,input_hnum,input_street,uid
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,2809,SEDGWICK AVENUE,201061714
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,2625,WEST 20 STREET,301024834
ADDRESS NUMBER OUT OF RANGE ,Brooklyn,178,BAY 54 STREET,301024843
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,20,BRIGGINS LANE,520045558
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,30,BRIGGINS LANE,520045567
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,1132,REVERE AVENUE,201114613
ADDRESS NUMBER OUT OF RANGE ,Brooklyn,180A,BAY 54 STREET,300999105
ADDRESS NUMBER OUT OF RANGE ,Brooklyn,170,BAY 54 STREET,301028046
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,2629,WEST 20 STREET,301025851
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,2623,WEST 20 STREET,301025860
ADDRESS NUMBER OUT OF RANGE ,Brooklyn,184B,BAY 54 STREET,301028475
ADDRESS NUMBER OUT OF RANGE ,Brooklyn,160,BAY 54 STREET,301028493
ADDRESS NUMBER OUT OF RANGE ,Brooklyn,2631,WEST 20 STREET,301033076
ADDRESS NUMBER OUT OF RANGE ,Brooklyn,177,BAY 54 STREET,301033129
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,80,OCEANA DRIVE WEST,301050751
ADDRESS NUMBER OUT OF RANGE ,Brooklyn,153,BAY 54 STREET,301051858
'PROSPECT PLAVE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'PROSPECT PLAVE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,948,PROSPECT PLAVE,301298655
'LEIF ERIKSON DRIVE' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'LEIF ERIKSON DRIVE' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Brooklyn,3541,LEIF ERIKSON DRIVE,301317741
'LEIF ERIKSON DRIVE' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'LEIF ERIKSON DRIVE' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Brooklyn,3543,LEIF ERIKSON DRIVE,301338577
'LEIF ERIKSON DRIVE' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'LEIF ERIKSON DRIVE' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Brooklyn,3545,LEIF ERIKSON DRIVE,301338586
'MURTLE AVENUE' NOT RECOGNIZED. THERE ARE 002 SIMILAR NAMES. 'MURTLE AVENUE' NOT RECOGNIZED. THERE ARE 002 SIMILAR NAMES.,Brooklyn,842,MURTLE AVENUE,301341812
ADDRESS NUMBER OUT OF RANGE ,Brooklyn,490A,CENTRAL AVENUE,301376017
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,320,FREEMAN STREET,301396120
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,296,FREEMAN STREET,301396111
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,637,7 AVENUE,301518757
'EAST ELM STREET' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES 'EAST ELM STREET' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES,Brooklyn,1324,EAST ELM STREET,301529576
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,15,KANE STREET,301546593
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,389A,PALMETTO STREET,301780829
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,831,ERSKINE STREET,302008351
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Bronx,267,EAST 211TH STREET,220678023
SAPPHIRE STREET IS AN INVALID STREET NAME FOR THIS LOCATION SAPPHIRE STREET IS AN INVALID STREET NAME FOR THIS LOCATION,Queens,133-22,SAPPHIRE STREET,421191454
'ST. MARY''S AVE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST. MARY''S AVE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Staten Island,37,ST. MARY''S AVE,520288992
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,14 A,MESEREAU COURT,321636431
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,61-30,DOUGLASTON PKWY,402473701
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,33,DWARF STREET,510051079
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,636,PACIFIC STREET,320176563
'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Manhattan,1,BISTEST STREET,188832622
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,915,HENDRIX PLACE,310231166
DUPLICATE ADDRESS-USE HILLSIDE AVENUE ROCKAWAYS OR HILLSIDE AVENUE DOUGLASTON LOT HAS MORE ITEMS THAN LISTED,Queens,334,HILLSIDE AVENUE,420906568
"NON-ADDRESSABLE PLACE NAME, BRIDGE, TUNNEL OR MISC STRUCTURE NOT FOUND INPUT IS NON-ADDRESSABLE PLACE NAME (NAP) - ADDRESS NUMBER IGNORED",Queens,42-27,UNION STREET,402675967
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Manhattan,293,COMFORT ROAD,104944045
ADDRESS NUMBER OUT OF RANGE THIS STREET HAS NO ADDRESSES,Manhattan,711,DIVISION ROAD,104945829
DUPLICATE ADDRESS-USE HILLSIDE AVENUE ROCKAWAYS OR HILLSIDE AVENUE DOUGLASTON LOT HAS MORE ITEMS THAN LISTED,Queens,331,HILLSIDE AVE,410216831
DUPLICATE ADDRESS-USE HILLSIDE AVENUE ROCKAWAYS OR HILLSIDE AVENUE DOUGLASTON LOT HAS MORE ITEMS THAN LISTED,Queens,305,HILLSIDE AVENUE,420003980
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,63,MAJOR DEEGAN EXPRESSWAY,220008989
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,4,TEDDY PLACE,220106944
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,2,WOODROW COTTAGES,420365777
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,3,WOODROW COTTAGES,420365786
"NON-ADDRESSABLE PLACE NAME, BRIDGE, TUNNEL OR MISC STRUCTURE NOT FOUND TPAD BBL USED, NO EXISTING PAD BBL",Manhattan,8,RANDALLS ISLAND,122390180
DUPLICATE ADDRESS-USE HILLSIDE AVENUE ROCKAWAYS OR HILLSIDE AVENUE DOUGLASTON LOT HAS MORE ITEMS THAN LISTED,Queens,311,HILLSIDE AVENUE,421219997
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,3290,LACONIA AVENUE,220625937
ADDRESS NBR 211-10REA  CONTAINS AN INVALID CHARACTER(R) IN POSITION 7. ADDRESS NBR 211-10REA  CONTAINS AN INVALID CHARACTER(R) IN POSITION 7.,Queens,211-10REA,33 AVE,421586304
ADDRESS NBR 30-48 FRON  HAS AN UNKNOWN OR INVALID SUFFIX/ENDING. ADDRESS NBR 30-48 FRON  HAS AN UNKNOWN OR INVALID SUFFIX/ENDING.,Queens,30-48 FRON,CRESCENT STREET,421635573
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,624,PACIFIC STREET,320132600
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Manhattan,866,BEAR ROAD,121172319
'ST MARK''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST MARK''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,505,ST MARK''S AVENUE,320430280
ADDRESS NUMBER OUT OF RANGE LOT HAS MORE ITEMS THAN LISTED,Manhattan,825,GRESHAM RD,121082336
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Manhattan,877,GRESHAM ROAD,121447229
THIS STREET HAS NO ADDRESSES ,Queens,25,MAPLE COURT,421415052
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,26,MAPLE COURT,421415043
'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Manhattan,1,BISTEST STREET,199999986
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,5,HUDSON VIEW LOOP,520135871
'TEST STREET' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES 'TEST STREET' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES,Manhattan,1,TEST STREET,166000312
'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Manhattan,1,BISTEST STREET,166000287
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,1435,TRAVIS AVENUE,520250111
'AVENUE ''Y''' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'AVENUE ''Y''' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,1801,AVENUE ''Y'',302583899
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,2371,EXTERIOR STREET,220382477
'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Manhattan,1,BISTEST STREET,166000189
'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Manhattan,1,BISTEST STREET,166000198
'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Manhattan,1,BISTEST STREET,166000296
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,253-04,2ND STREET,410132529
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,61-30,VAN WYCK EXPRESSWAY,410137757
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Manhattan,120,MARGINAL STREET,120358031
'ST JOHN''S PL' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST JOHN''S PL' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,1492,ST JOHN''S PL,320231664
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,173-35,HILLSIDE AVE,420361138
'BRONXWOOD' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'BRONXWOOD' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Bronx,3821,BRONXWOOD,220156658
'RIVINGTON' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'RIVINGTON' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Manhattan,84,RIVINGTON,121324441
"NON-ADDRESSABLE PLACE NAME, BRIDGE, TUNNEL OR MISC STRUCTURE NOT FOUND INPUT IS NON-ADDRESSABLE PLACE NAME (NAP) - ADDRESS NUMBER IGNORED",Queens,38-18,UNION STREET,420649490
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,155-02,146TH AVENUE,420985278
ADDRESS NUMBER OUT OF RANGE ,Staten Island,282,FRONT STREET,520253207
'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Manhattan,1,BISTEST STREET,199990011
'EAST TREMONT' NOT RECOGNIZED. THERE ARE 002 SIMILAR NAMES. 'EAST TREMONT' NOT RECOGNIZED. THERE ARE 002 SIMILAR NAMES.,Bronx,555,EAST TREMONT,210108765
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,173-10,124 AVENUE,420509907
'EAST TREMONT' NOT RECOGNIZED. THERE ARE 002 SIMILAR NAMES. 'EAST TREMONT' NOT RECOGNIZED. THERE ARE 002 SIMILAR NAMES.,Bronx,3660,EAST TREMONT,220387418
'CALDWELL' NOT RECOGNIZED. THERE ARE 009 SIMILAR NAMES. 'CALDWELL' NOT RECOGNIZED. THERE ARE 009 SIMILAR NAMES.,Queens,79-11,CALDWELL,420986366
'ST. PAUL''S PLACE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST. PAUL''S PLACE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Bronx,489,ST. PAUL''S PLACE,220426313
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Bronx,3820,RIVERDALE AVENUE,220541144
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,1046,GARDEN COURT,402533610
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,439,RICHMOND AVENUE,500649989
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Bronx,6,MAYA DRIVE,200856341
"NON-ADDRESSABLE PLACE NAME, BRIDGE, TUNNEL OR MISC STRUCTURE NOT FOUND INPUT IS NON-ADDRESSABLE PLACE NAME (NAP) - ADDRESS NUMBER IGNORED",Queens,42-27,UNION STREET,401368934
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,5,BCH 217 ST,401424641
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,637,7 AVENUE,310038027
"NON-ADDRESSABLE PLACE NAME, BRIDGE, TUNNEL OR MISC STRUCTURE NOT FOUND TPAD BBL USED, NO EXISTING PAD BBL",Manhattan,20,RANDALLS ISLAND,103329248
"NON-ADDRESSABLE PLACE NAME, BRIDGE, TUNNEL OR MISC STRUCTURE NOT FOUND TPAD BBL USED, NO EXISTING PAD BBL",Manhattan,8,RANDALLS ISLAND,103704190
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Queens,61-20,DOUGLASTON PKWY,402473710
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,3843,FIELDSTON ROAD,201049481
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,624,PACIFIC STREET,301647886
'ST MARK''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST MARK''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,1725,ST MARK''S AVENUE,301877994
ADDRESS NUMBER OUT OF RANGE ,Manhattan,24-50,FDR DRIVE,110115964
'DEKALB' NOT RECOGNIZED. THERE ARE 003 SIMILAR NAMES. 'DEKALB' NOT RECOGNIZED. THERE ARE 003 SIMILAR NAMES.,Brooklyn,2,DEKALB,310143699
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Bronx,50,OAK POINT AVE,220450107
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,32,WALTON AVENUE,500567399
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,40,WALTON AVENUE,500567406
'FATHER CAPODANNO BOULEVAR' NOT RECOGNIZED. THERE ARE 004 SIMILAR NAMES. 'FATHER CAPODANNO BOULEVAR' NOT RECOGNIZED. THERE ARE 004 SIMILAR NAMES.,Staten Island,280,FATHER CAPODANNO BOULEVAR,500505296
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,125,LUNDSTEN AVENUE,500526932
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Queens,1515,PINE COURT,420015922
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,325,NURSERY PATH,520303822
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,120,NURSERY PATH,520303831
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,8GAR,FROSINONE LANE,520335192
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,65,GRAVES AVENUE,520065642
"NON-ADDRESSABLE PLACE NAME, BRIDGE, TUNNEL OR MISC STRUCTURE NOT FOUND TPAD BBL USED, NO EXISTING PAD BBL",Manhattan,112,RANDALLS ISLAND,104862310
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Bronx,4,MAYA DRIVE,200856332
THIS STREET HAS NO ADDRESSES ADDRESS NUMBER OUT OF RANGE,Staten Island,41,MACKAY AVENUE,500567237
THIS STREET HAS NO ADDRESSES ADDRESS NUMBER OUT OF RANGE,Staten Island,37,MACKAY AVENUE,500567246
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,16,WALTON AVENUE,500567353
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,20,WALTON AVENUE,500567362
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,12,WALTON AVENUE,500567344
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,774,RICHMOND AV,500585495
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,31,NADINE STREET,500822844
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,56-30,GRAND CENTRAL PARKWAY,401116984
ADDRESS NUMBER OUT OF RANGE ADDR NUMBER ALTERED: HYPHEN INSERTED,Queens,813,JARVIS AVENUE,402199447
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,48-40,53 AVENUE,410054202
ADDRESS NBR 217-17 GARAG  HAS AN UNKNOWN OR INVALID SUFFIX/ENDING. ADDRESS NBR 217-17 GARAG  HAS AN UNKNOWN OR INVALID SUFFIX/ENDING.,Queens,217-17 GARAG,102ND AVENUE,421463874
'AVENUE ''I''' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'AVENUE ''I''' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,719GAR,AVENUE ''I'',321546270
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Queens,62-44,HILLMEYER ROAD,421665781
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Queens,62-38,HILLMEYER ROAD,421665763
'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Manhattan,1,BISTEST STREET,195000008
THIS STREET HAS NO ADDRESSES ADDRESS NUMBER OUT OF RANGE,Staten Island,15,GALLANT LOOP,510032279
THIS STREET HAS NO ADDRESSES ADDRESS NUMBER OUT OF RANGE,Staten Island,80,GALLANT LOOP,510032224
THIS STREET HAS NO ADDRESSES ADDRESS NUMBER OUT OF RANGE,Staten Island,70,GALLANT LOOP,510032233
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,15,TUPELO COURT,520048957
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,17,TUPELO COURT,520048984
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Queens,150-95,CLINTONVILLE COURT,420555526
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,53,MCGEE LANE,520218700
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,15,MCGEE LANE,520218719
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,36,MCGEE LANE,520218773
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,382,FOURBERIE LANE,520267489
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,303,FOURBERIE LANE,520267041
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,29,TORRICE LOOP,520290872
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,40-55,246 STREET,402069970
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS. ADDR NUMBER ALTERED: HYPHEN INSERTED,Queens,2701,BRIARKIM COURT,401723391
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS. ADDR NUMBER ALTERED: HYPHEN INSERTED,Queens,2703,BRIARKIM COURT,401723417
'RIDGEWOOD AVENUE' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'RIDGEWOOD AVENUE' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Queens,188-15,RIDGEWOOD AVENUE,402590585
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,50,MCGEE LANE,520218737
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,239,AVIDITA PLACE,520267229
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,229,AVIDITA PLACE,520267176
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,1655,BURKE AVENUE,201052190
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,2264,WEST 2 STREET,301919066
'TEST STREET' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES 'TEST STREET' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES,Manhattan,1,TEST STREET,190000036
ADDRESS NUMBER OUT OF RANGE LOT HAS MORE ITEMS THAN LISTED,Queens,66,HILLSIDE AVE ROCKAWAYS,421653767
'E161ST' NOT RECOGNIZED. THERE ARE 002 SIMILAR NAMES. 'E161ST' NOT RECOGNIZED. THERE ARE 002 SIMILAR NAMES.,Bronx,280,E161ST,220210867
'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Manhattan,1,BISTEST STREET,177812111
DUPLICATE ADDRESS-USE CENTER DRIVE DOUGLASTON OR CENTER DRIVE MALBA ,Queens,20,CENTER DRIVE,420347841
'WEST 44' NOT RECOGNIZED. THERE ARE 002 SIMILAR NAMES. 'WEST 44' NOT RECOGNIZED. THERE ARE 002 SIMILAR NAMES.,Manhattan,438,WEST 44,121129313
'TEST STREET' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES 'TEST STREET' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES,Manhattan,1,TEST STREET,150000049
'ST. JOHN''S PLACE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST. JOHN''S PLACE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,139,ST. JOHN''S PLACE,321758344
'ST LUKE''S PLACE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST LUKE''S PLACE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Manhattan,14,ST LUKE''S PLACE,122375054
'WEST END' NOT RECOGNIZED. THERE ARE 002 SIMILAR NAMES. 'WEST END' NOT RECOGNIZED. THERE ARE 002 SIMILAR NAMES.,Manhattan,441,WEST END,122623973
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,70-02,INTERBOROUGH PARKWAY,401208723
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,19-03,HAZEN STREET,401378923
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,506,BRADFORD AVENUE,500647222
DUPLICATE ADDRESS-USE VAN WYCK EXPWY S OZONE PRK OR WHITESTONE EXPWY FLUSHING ,Queens,133-04,VAN WYCK EXPRESSWAY,402030011
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,1035,GARDEN COURT,402533424
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,33,13 ROAD,401271100
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,127,BEACH 201 STREET,401804348
'ST JOHN''S PLACE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST JOHN''S PLACE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,1644,ST JOHN''S PLACE,301502862
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Queens,143-20,ATLANTIC AVENUE,410097201
ADDRESS NUMBER OUT OF RANGE ,Queens,126-13,180 STREET,402029121
ADDRESS NUMBER OUT OF RANGE ,Queens,126-09,180 STREET,402029149
ADDRESS NUMBER OUT OF RANGE ,Queens,126-15,180 STREET,402029112
ADDRESS NUMBER OUT OF RANGE ,Queens,126-11,180 STREET,402029130
ADDRESS NUMBER OUT OF RANGE ,Queens,139-12,ATLANTIC AVE,421234088
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,150-53,SULLIVAN DRIVE,421266436
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,471,FOURBERIE LANE,520267773
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,88,CUPIDITY DRIVE,520267666
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,3-39,WHITESTONE CIRCLE,402629615
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,3280,MIDDLETOWN ROAD,210045404
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,128-64,FORTUNE WAY,410217019
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,128-67,FORTUNE WAY,410217028
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Queens,150-87,CLINTONVILLE COURT,420556062
